sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
gavin grimm;DrMroz;2016-04-21 18:30;0;0;"Why the Gavin Grimm Decision Is Game-Changing for the Fight Against Anti-Trans Legislation http:// ow.ly/4mXHXM";;;;"723277852431515648";https://twitter.com/DrMroz/status/723277852431515648
gavin grimm;24tebs;2016-04-21 17:14;0;0;"Sixteen-year-old Gavin Grimm describes himself as a "very private person." When he's not in class, he enjoys p... http:// bit.ly/211IIAV";;;;"723258751747121152";https://twitter.com/24tebs/status/723258751747121152
gavin grimm;neutralnews;2016-04-21 16:53;0;0;"'Horrifying,' Says Teen of Being at Center of Transgender Bathroom Ruling: Sixteen-year-old Gavin Grimm describes http:// dlvr.it/L6gdvq";;;;"723253278935388160";https://twitter.com/neutralnews/status/723253278935388160
gavin grimm;TGToronto;2016-04-21 15:16;0;0;"Appeals Court Says Transgender Students Protected by Title IX - Gavin Grimm - http:// dlvr.it/L6fBqm #transgender #glbt";;;#transgender #glbt;"723228861274591237";https://twitter.com/TGToronto/status/723228861274591237
gavin grimm;LoweMaritza;2016-04-21 12:34;3;0;"The court ordered a lower court to re-evaluate the case of Gavin Grimm , who had sought protection under Title IX in using the boys";;;;"723188062004584448";https://twitter.com/LoweMaritza/status/723188062004584448
gavin grimm;somethingldsay;2016-04-21 11:42;14;9;"VA law defines #GavinGrimm as not compentent enough to consent to sexual acts, but gender... #LGBTQ #AgeOfConsent https:// twitter.com/CNN/status/722 896340393439237 ";;;#GavinGrimm #LGBTQ #AgeOfConsent;"723174956872413184";https://twitter.com/somethingldsay/status/723174956872413184
gavin grimm;lgbt_dems;2016-04-21 11:25;72;165;"#TBT : Gavin Grimm gives an impassioned speech to his school board in defense of trans students' rights. pic.twitter.com/T0qRJqvYcb";;;#TBT;"723170747431170048";https://twitter.com/lgbt_dems/status/723170747431170048
gavin grimm;ACLUChris;2016-04-21 11:05;29;32;"Our @ACLU client Gavin Grimm in his own words on his fight to go to the boys' restroom at school. #transgender http:// time.com/4301340/transg ender-restroom-rights/ ";;@ACLU;#transgender;"723165810005540864";https://twitter.com/ACLUChris/status/723165810005540864
gavin grimm;SeeDifferentCAN;2016-04-21 11:01;0;2;"Gavin Grimm : #Trans teen wins key legal appeal http:// ow.ly/4mU83d #Diversity #LGBTQ #SeeDifferent pic.twitter.com/GSnP5ZQDws";;;#Trans #Diversity #LGBTQ #SeeDifferent;"723164886847639552";https://twitter.com/SeeDifferentCAN/status/723164886847639552
gavin grimm;GenderSexLaw;2016-04-21 10:58;0;0;"Suzanne Goldberg is quoted @ABC News on how VA's ruling on the #GavinGrimm case may bear on #NC 's #HB2 : http:// abcn.ws/1MIW2HQ";;@ABC;#GavinGrimm #NC #HB2;"723164023282245632";https://twitter.com/GenderSexLaw/status/723164023282245632
gavin grimm;B4INWatercooler;2016-04-21 09:17;0;0;"Gavin Grimm 's Totalitarian Fairy Tale http:// b4in.com/aVc9";;;;"723138516473892865";https://twitter.com/B4INWatercooler/status/723138516473892865
gavin grimm;changeservant;2016-04-21 07:54;0;1;". @wrva Thanks for having me on to talk about the Gavin Grimm transgender rights case this AM.";;@wrva;;"723117739267768320";https://twitter.com/changeservant/status/723117739267768320
gavin grimm;1140WRVA;2016-04-21 07:34;1;0;"7:35 a.m. The local ACLU weighs in the appeals court ruling for Gavin Grimm .... http:// fb.me/8bcQOPW8Q";;;;"723112545045737472";https://twitter.com/1140WRVA/status/723112545045737472
